Product Supplier ID,Product Category,Supplier Office,Product Description,Contact Name,Company,Address 1,Address 2,City,Prov/State,Zip/Postal,Country,Phone,Fax,Email,Web,Represents,Affiliation
828,452,1,RAILROADS, ,BENELUX PASS (BELGIUM LUXEMBOURG THE NETHERLANDS), , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,453,1,RAILROADS, ,BRITRAIL PASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,454,1,RAILROADS, ,GREEK RAIL PASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,455,1,RAILROADS, ,EURAIL/EURO PASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,456,1,RAILROADS, ,BALKAN RAIL PASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,457,1,RAILROADS, ,GERMAN RAIL, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,458,1,RAILROADS, ,EUROPEAN EAST PASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,459,1,RAILROADS, ,SCANRAIL NORWAY SWEDEN RAILPASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,460,1,RAILROADS, ,PARIS METRO PASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,461,1,RAILROADS, ,IBERIC FLEXIPASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,462,1,RAILROADS, ,SPAIN RAIL PASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,463,1,RAILROADS, ,HOLLAND RAIL PASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,464,1,RAILROADS, ,ITALIAN RAIL PASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,465,1,RAILROADS, ,AUSTRIAN RAILPASS, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,466,1,RAILROADS, ,LONDON VISITOR CARD, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,467,1,RAILROADS, ,EUROSTAR SERVICES, , , , , , ,,, ,http://www.dercanada.com,DER TRAVEL SERVICE LTD, 
828,500,1,TOUR OPERATORS/WHOLESALES,Charlotte Mikolaiczyk,DER TRAVEL SERVICE LTD,904 The East Mall, ,Toronto (Etobicoke),ON,M9B 6K2, ,4166951209,4166951210,der@dercanada.com,http://www.dercanada.com, ,ACTAPGY
842,250,1,CAR RENTALS,Robert Chiasson,DISCOUNT CAR & TRUCK RENTALS LTD,720 Arrow Rd, ,Toronto (North York),ON,M9M 2M1, ,4167440123,4167440624, ,http://www.discountcar.com, , 
845,150,1,AIRLINES,Joanne Lundy,DISCOVER THE WORLD MARKETING,1599 Hurontario St,Suite 100,Mississauga,ON,L5G 4S1, ,9058910093,9058918026,toronto@discovertheworld.ca, , ,PGY
845,151,1,AIRLINES, ,BRITISH MIDLAND,1599 Hurontario St,Suite 100,Mississauga,ON,L5G 4S1, ,9058910093,9058918026,toronto@discovertheworld.ca, ,DISCOVER THE WORLD MARKETING,PGY
845,152,1,AIRLINES,Joanne Lundy,AEROMEXICO,1599 Hurontario St,Suite 100,Mississauga,ON,L5G 4S1, ,9058910093,9058918026,toronto@discovertheworld.ca, ,DISCOVER THE WORLD MARKETING,PGY
845,153,1,AIRLINES,Joanne Lundy,AOM FRENCH AIRLINES,1599 Hurontario St,Suite 100,Mississauga,ON,L5G 4S1, ,9058910093,9058918026,toronto@discovertheworld.ca, ,DISCOVER THE WORLD MARKETING,PGY
845,154,1,AIRLINES, ,AMERICA WEST AIRLINES,4000 E Sky Harbor Blvd, ,Phoenix,AZ,85034, ,8002929378,,toronto@discovertheworld.ca,http://www.americawest.com,DISCOVER THE WORLD MARKETING, 
845,350,1,HOTEL REPS & CHAINS IN CANADA,Joanne Lundy,DISCOVER THE WORLD MARKETING,1599 Hurontario St,Suite 100,Mississauga,ON,L5G 4S1, ,9058910093,9058918026,toronto@discovertheworld.ca, , ,PGY
845,351,1,HOTEL REPS & CHAINS IN CANADA,Joanne Lundy,HYATT NORTH AMERICA/CARIBBEAN,1599 Hurontario St,Suite 100,Mississauga,ON,L5G 4S1, ,9052331234,9058918026,toronto@discovertheworld.ca,www.hyatt.com,DISCOVER THE WORLD MARKETING,PGY
883,100,1,AIRLINE CONSOLIDATORS,Rita Tsang,TOUR EAST HOLIDAYS (CANADA) LTD,1033 Bay St,Suite 302,Toronto,ON,M5S 3A5, ,4169290888,4169298295,tour@toureast.com, , ,ACTAPGY
883,500,1,TOUR OPERATORS/WHOLESALES,Rita Tsang,TOUR EAST HOLIDAYS (CANADA) LTD,1033 Bay St,Suite 302,Toronto,ON,M5S 3A5, ,4169290888,4169298295,tour@toureast.com, , ,ACTAPGY
901,150,1,AIRLINES,Nivine Salama,EGYPTAIR,151 Bloor St W,Suite 300,Toronto,ON,M5S 1S4, ,4169609307,4169601436,egyptair@idirect.com, , ,ACTAPGY
904,150,1,AIRLINES,Stanley Morais,EL AL ISRAEL AIRLINES,151 Bloor St W,Suite 701,Toronto,ON,M5S 2V6, ,4169674222,4169671643, ,http://www.elal.com, ,ACTA
908,100,1,AIRLINE CONSOLIDATORS,Angie Lo,ELITE ORIENT TOURS INC.,170 University Ave,Suite 702,Toronto,ON,M5H 3B3, ,4169773026,4169773104, , , ,ACTAPGY
908,300,1,CRUISE LINES,Angie Lo,ELITE ORIENT TOURS INC.,170 University Ave,Suite 702,Toronto,ON,M5H 3B3, ,4169773026,4169773104, , , ,ACTAPGY
908,301,1,CRUISE LINES, ,YANGTZE RIVER CRUISES, , , , , , ,,, , ,ELITE ORIENT TOURS INC., 
908,450,1,RAILROADS,Angie Lo,ELITE ORIENT TOURS INC.,170 University Ave,Suite 702,Toronto,ON,M5H 3B3, ,4169773026,4169773104, , , ,ACTAPGY
908,451,1,RAILROADS,Angie Lo,JAPAN RAIL PASS,170 University Ave,Suite 702,Toronto,ON,M5H 3B3, ,4169773026,4169773104, , ,ELITE ORIENT TOURS INC., 
908,500,1,TOUR OPERATORS/WHOLESALES,Angie Lo,ELITE ORIENT TOURS INC.,170 University Ave,Suite 702,Toronto,ON,M5H 3B3, ,4169773026,4169773104, , , ,ACTAPGY
1005,300,1,CRUISE LINES,Aideen Hennessy,ENCORE CRUISES,160 Bloor St E,Suite 1230,Toronto,ON,M4W 1B9, ,4169602516,4169670303, , , ,ACTAPGY
1005,301,1,CRUISE LINES, ,CUNARD LINE, , , , , , ,,, , ,ENCORE CRUISES, 
1005,302,1,CRUISE LINES, ,WINDSTAR CRUISES, , , , , , ,,, , ,ENCORE CRUISES, 
1005,303,1,CRUISE LINES, ,CELEBRITY CRUISES, , , , , , ,,, , ,ENCORE CRUISES, 
1005,304,1,CRUISE LINES, ,SEABOURN CRUISE LINE, , , , , , ,,, , ,ENCORE CRUISES, 
1005,305,1,CRUISE LINES, ,ORIENT LINES, , , , , , ,,, , ,ENCORE CRUISES, 
1005,306,1,CRUISE LINES, ,SILVERSEA CRUISES, , , , , , ,,, , ,ENCORE CRUISES, 
1005,307,1,CRUISE LINES, ,STAR CLIPPERS, , , , , , ,,, , ,ENCORE CRUISES, 
1005,308,1,CRUISE LINES, ,ROYAL CARIBBEAN INTERNATIONAL, , , , , , ,,, , ,ENCORE CRUISES, 
1005,309,1,CRUISE LINES, ,ROYAL OLYMPIC CRUISES, , , , , , ,,, , ,ENCORE CRUISES, 
1005,310,1,CRUISE LINES, ,HOLLAND AMERICA LINE, , , , , , ,,, , ,ENCORE CRUISES, 
1005,311,1,CRUISE LINES, ,RADISSON SEVEN SEAS CRUISES, , , , , , ,,, , ,ENCORE CRUISES, 
1019,350,1,HOTEL REPS & CHAINS IN CANADA,Robert Metivier,BRIDGESTREET ACCOMODATIONS,1000 Yonge St,Suite 301,Toronto,ON,M4W 2K2, ,4169231000,4169242446,toronto@bridgestreet.com,http://www.bridgestreet.com, ,ACTAPGY
1023,100,1,AIRLINE CONSOLIDATORS,Jorge Grinman,EURO WORLD TRAVEL & TOURS,114-7th Ave SW, ,Calgary,AB,T2P 0W4, ,4032697879,4032941657, , , ,PGY
1027,300,1,CRUISE LINES,Maria Conte,EUROCRUISES INC.,33 Little W 12th St, ,New York,NY,10014,USA,2126912099,2123664747,info@eurocruises.com,http://www.eurocruises.com, ,PGY
1027,301,1,CRUISE LINES, ,DELPHIN CRUISES, , , , , , ,,, ,http://www.eurocruises.com,EUROCRUISES INC., 
1027,302,1,CRUISE LINES, ,VIKING RIVER CRUISES, , , , , , ,,, ,http://www.eurocruises.com,EUROCRUISES INC., 
1027,303,1,CRUISE LINES, ,KRISTINA CRUISES, , , , , , ,,, ,http://www.eurocruises.com,EUROCRUISES INC., 
1027,304,1,CRUISE LINES, ,FRED. OLSEN CRUISE LINES, , , , , , ,,, ,http://www.eurocruises.com,EUROCRUISES INC., 
1028,250,1,CAR RENTALS,Marcel Paoli,EUROP-AUTO-VACANCES/HOLIDAYS,5174 Cote des Neiges,Suite 107,Montreal,PQ,H3T 1X8, ,5147353083,5143428802,europauto@netrover.com,http://www.europauto.qc.ca, ,ACTANEWP
1028,251,1,CAR RENTALS, ,EUROPCAR, , , , , , ,,, ,http://www.europauto.qc.ca,EUROP-AUTO-VACANCES/HOLIDAYS, 
1040,350,1,HOTEL REPS & CHAINS IN CANADA,M. Schon,EXECUTIVE SUITES,Emerald Business Centre,888-10 Kingsbridge Grdn,Mississauga,ON,L5R 3K6, ,9055029550,9055020355,execsuit@idirect.com,http://www.execsuit.com, ,PGY
1040,351,1,HOTEL REPS & CHAINS IN CANADA, ,PARK SUITES, , , , , , ,,, , ,EXECUTIVE SUITES, 
1045,500,1,TOUR OPERATORS/WHOLESALES,Leslie Martin,EXOTIK TOURS,1117 St. Catherine St. W,Drummond Building Suite,Montreal,PQ,H3B 1H9, ,5142843324,5148435493, , , ,ACTAPGY
1059,150,1,AIRLINES,Riad Fares,SYRIAN ARAB AIRLINES,137 Wellington St, ,London,ON,N6B 2K7, ,5196730441,5194710037, , , , 
1064,500,1,TOUR OPERATORS/WHOLESALES,Marcel Vaneerd,FEHR-WAY TOURS LTD,6-1050 Henderson Highway, ,Winnipeg,MB,R2K 2M5, ,2049897011,2043342070,info@fehrwaytours.com,http://www.fehrwaytours.com, ,PGY
1078,500,1,TOUR OPERATORS/WHOLESALES,Fran Bulley,FETTES TOURS & TRAVEL LTD.,184 Main St,Box 280,Mount Forest,ON,N0G 2L0, ,5193231545,5193233895,fettes@bmts.com, , , 
1087,150,1,AIRLINES,Tommi Korhonen,FINNAIR,20 York Mills Rd,Suite 200,Toronto (North York),ON,M2P 2C2, ,4162220740,4162225004, ,http://www.finnair.com, ,ACTAPGY
1088,150,1,AIRLINES,Tina Bochert,FIRST AIR,3257 Carp Rd, ,Carp,ON,K0A 1L0, ,6137380200,6137382133,reservat@firstair.ca, , ,ACTAPGY
1094,200,1,ATTRACTIONS,Sandi Gallant,FISHERMANS WHARF LOBSTER SUPPERS,PO Box 100, ,North Rustico,PE,C0A 1X0, ,9029632669,9029633291, , , , 
1110,200,1,ATTRACTIONS,Murray Greenfield,FOLKLORAMA,183 Kennedy Stde,2nd Fl,Winnipeg,MB,R3C 1S6, ,2049826221,2049431956, ,http://www.folklorama.ca/, ,PGY
1117,350,1,HOTEL REPS & CHAINS IN CANADA,Nicola Blazier,FOUR SEASONS HOTELS AND RESORTS,1165 Leslie St, ,Toronto,ON,M3C 2K8, ,4164491750,4164414374, , , ,PGY
1132,500,1,TOUR OPERATORS/WHOLESALES,Terry Vander Linden,FUN SUN VACATIONS LTD.,10232 - 112th St,Suite 300,Edmonton,AB,T5K 1M4, ,7804822030,7804230614, , , ,ACTAPGY
1140,500,1,TOUR OPERATORS/WHOLESALES,George Gideon,G G  TOURS,Canada Square 2180 Yonge St., ,Toronto,ON,M4S 2B9, ,4164871146,4164872749,info@ggtours.on.ca, , ,PGY
1146,500,1,TOUR OPERATORS/WHOLESALES,Claudette van Leeuwen,GALAPAGOS TOURS,14 Prince Arthur Ave,Suite 109,Toronto,ON,M5R 1A9, ,4164139090,4164131091,info@galapagosholidays.com,http://www.galapagosholidays.com, ,PGY
1164,100,1,AIRLINE CONSOLIDATORS,Hamida Sarani,G T  HOLIDAYS,2450 Sheppard Ave E, ,Toronto (North York),ON,M2J 1X1, ,4164950000,4164958184,gt@planeteer.com,http://www.gtholidays.com, ,PGY
1164,500,1,TOUR OPERATORS/WHOLESALES,Hamida Sarani,G T  HOLIDAYS,2450 Sheppard Ave E, ,Toronto (North York),ON,M2J 1X1, ,4164950000,4164958184,gt@planeteer.com,http://www.gtholidays.com, ,PGY
1178,400,1,MOTOR COACH TOUR OPERATORS,Gerry Small,GET AWAY TOURS & TRAVEL INC,428 Gibralter Dr,Unit 2,Mississauga,ON,L5T 2N9, ,9055649001,9055649002, , , ,PGY
1180,500,1,TOUR OPERATORS/WHOLESALES,Pauline Gideon,GIDEON TOURS,60 St. Clair Ave E, ,Toronto,ON,M4T 1N5, ,4169237337,4169233399,travel@gideontravel.on.ca, , ,PGY
1182,100,1,AIRLINE CONSOLIDATORS,Paul Dhaliwal,GILL INT'L TRAVEL,7162 Airport Rd, ,Mississauga,ON,L4T 2H2, ,9056718400,9056718442, , , ,PGY
1182,500,1,TOUR OPERATORS/WHOLESALES,Paul Dhaliwal,GILL INT'L TRAVEL,7162 Airport Rd, ,Mississauga,ON,L4T 2H2, ,9056718400,9056718442, , , ,PGY
1194,500,1,TOUR OPERATORS/WHOLESALES,Alice Siu,GO-GO TRAVEL & TOURS LTD,19 Milliken Blvd,Unit L,Toronto (Scarborough),ON,M1V 4A2, ,4167548000,4167548800, , , , 
1200,150,1,AIRLINES,Jacques Malaspina,MALAYSIA AIRLINES,885 W Georgia St,Suite 919,Vancouver,BC,V6C 3E8, ,6046817741,6046627741, , , ,ACTAPGY
1205,300,1,CRUISE LINES,Rochelle Goldman,GOLDMAN MARKETING STRATEGY INC,80 St Clair Ave E,PH 12,Toronto,ON,M4T 1N6, ,4169235705,4169235628,gms@on.aibn.com, , ,PGY
1205,301,1,CRUISE LINES,Rochelle Goldman,HEBRIDEAN ISLAND CRUISES: THE HEBRIDEAN PRINCESS,80 St Clair Ave E,PH 12,Toronto,ON,M4T 1N6, ,4169235705,4169235628,gms@on.aibn.com, ,GOLDMAN MARKETING STRATEGY INC,PGY
1205,350,1,HOTEL REPS & CHAINS IN CANADA,Rochelle Goldman,GOLDMAN MARKETING STRATEGY INC,80 St Clair Ave E,PH 12,Toronto,ON,M4T 1N6, ,4169235705,4169235628,gms@on.aibn.com, , ,PGY
1259,100,1,AIRLINE CONSOLIDATORS,Bruce Hodge,GOWAY TRAVEL LTD.,3284 Yonge St, ,Toronto,ON,M4N 3M7, ,4163221034,4163221109,res@goway.com,http://www.goway.com, ,ACTAPGY
1259,300,1,CRUISE LINES,Bruce Hodge,GOWAY TRAVEL LTD.,3284 Yonge St, ,Toronto,ON,M4N 3M7, ,4163221034,4163221109,res@goway.com,http://www.goway.com, ,ACTAPGY
1259,301,1,CRUISE LINES, ,GREAT BARRIER REEF CRUISES, , , , , , ,,, ,http://www.goway.com,GOWAY TRAVEL LTD., 
1259,302,1,CRUISE LINES, ,FIJI (BLUE LAGOON) CRUISES, , , , , , ,,, ,http://www.goway.com,GOWAY TRAVEL LTD., 
1259,303,1,CRUISE LINES, ,YANTZE RIVER CRUISES, , , , , , ,,, ,http://www.goway.com,GOWAY TRAVEL LTD., 
1259,450,1,RAILROADS,Bruce Hodge,GOWAY TRAVEL LTD.,3284 Yonge St, ,Toronto,ON,M4N 3M7, ,4163221034,4163221109,res@goway.com,http://www.goway.com, ,ACTAPGY
1259,451,1,RAILROADS,Bruce Hodge,AUSTRALIAN RAIL,3284 Yonge St, ,Toronto,ON,M4N 3M7, ,4163221034,4163221109,res@goway.com,http://www.goway.com,GOWAY TRAVEL LTD., 
1259,500,1,TOUR OPERATORS/WHOLESALES,Bruce Hodge,GOWAY TRAVEL LTD.,3284 Yonge St, ,Toronto,ON,M4N 3M7, ,4163221034,4163221109,res@goway.com,http://www.goway.com, ,ACTAPGY
1259,501,1,TOUR OPERATORS/WHOLESALES, ,AAT KING'S AUSTRALIAN TOURS, , , , , , ,,, ,http://www.goway.com,GOWAY TRAVEL LTD., 
1268,400,1,MOTOR COACH TOUR OPERATORS,Anne Cunningham,GRAY COACH LINES INC,180 Dundas St W,Suite 300,Toronto,ON,M5G 1Z8, ,4165940343,4169418921,toronto@grayline.ca,http://www.grayline.ca/toronto, ,PGY
1274,400,1,MOTOR COACH TOUR OPERATORS,Brian Veitch,GRAY LINE OF VANCOUVER,255 E 1st Ave, ,Vancouver,BC,V5T 1A7, ,6048795088,6048791105, , , ,ACTANEW
1277,450,1,RAILROADS,Chris Roberts,ROCKY MOUNTAINEER RAILTOURS,1150 Station St 1st Fl, ,Vancouver,BC,V6A 2X7, ,6046067200,6046067201,reservations@rockymountaineer.com,http://www.rockymountaineer.com, ,ACTAPGY
1280,500,1,TOUR OPERATORS/WHOLESALES,Don Swaile,GREAT EXPEDITIONS,940 W King Edward Ave, ,Vancouver,BC,V5Z 2E2, ,6042572040,6042572158,tours@greatexpeditions.com,http://www.greatexpeditions.com, ,PGY
1286,100,1,AIRLINE CONSOLIDATORS,Steve Poffandi,GRECIAN HOLIDAYS,75 The Donway W,Suite 1110,Toronto,ON,M3C 2E9, ,4165108811,4165101509,traveldesk@grecianholidays.com, , ,PGY
1286,500,1,TOUR OPERATORS/WHOLESALES,Steve Poffandi,GRECIAN HOLIDAYS,75 The Donway W,Suite 1110,Toronto,ON,M3C 2E9, ,4165108811,4165101509,traveldesk@grecianholidays.com, , ,PGY
1287,500,1,TOUR OPERATORS/WHOLESALES,Andryana Sofocleous,GRECIAN PARADISE TOURS,3211 Dunbar St, ,Vancouver,BC,V6S 2B8, ,6042240056,6047365222,andryana@grecian-tours.com,http://www.grecian-tours.com, ,ACTAPGY
1294,400,1,MOTOR COACH TOUR OPERATORS, ,GREYHOUND LINES OF CANADA LTD.,877 Greyhound Way S W, ,Calgary,AB,T3C 3V8, ,4032600877,4032600742, , , , 
1313,150,1,AIRLINES,Lloyd D. Blackman,GUYANA AIRWAYS 2000 INC,36 Eglinton Ave W,Suite 504,Toronto,ON,M4R 1A1, ,4164858111,4164858613, , , ,PGY
1322,100,1,AIRLINE CONSOLIDATORS,Harish Bhargav,TAJ TOURS,2 Bloor St W,Cumberland Terrace,Toronto,ON,M4W 3E2, ,4169660529,4169665933, , , ,PGY
1322,500,1,TOUR OPERATORS/WHOLESALES,Harish Bhargav,TAJ TOURS,2 Bloor St W,Cumberland Terrace,Toronto,ON,M4W 3E2, ,4169660529,4169665933, , , ,PGY
1326,400,1,MOTOR COACH TOUR OPERATORS,Diane Diebel,HANOVER HOLIDAY TOURS LTD,197A 10th St, ,Hanover,ON,N4N 1N8, ,5193644911,5193642299,hanhol@log.on.ca,http://log.on.ca/hanover-holidays, ,PGY
1326,500,1,TOUR OPERATORS/WHOLESALES,Diane Diebel,HANOVER HOLIDAY TOURS LTD,197A 10th St, ,Hanover,ON,N4N 1N8, ,5193644911,5193642299,hanhol@log.on.ca,http://log.on.ca/hanover-holidays, ,PGY
1352,500,1,TOUR OPERATORS/WHOLESALES,W. James Whyte,GLOBESPAN,660C Leg In Boot Square,False Creek,Vancouver,BC,V5Z 4B3, ,6048796466,6048790440,sales@globespan.ca, , ,PGY
1352,501,1,TOUR OPERATORS/WHOLESALES,W. James Whyte,HAWAIIAN HOLIDAYS,660C Leg In Boot Square,False Creek,Vancouver,BC,V5Z 4B3, ,6048796466,6048790440,sales@globespan.ca, ,GLOBESPAN,PGY
1356,500,1,TOUR OPERATORS/WHOLESALES,Jean Wright,HEALEY TOURS & TRAVEL SERVICE,275 Brockville St, ,Smiths Falls,ON,K7A 4Z6, ,6132831321,6132848268, , , ,PGY
1361,150,1,AIRLINES,Rick Hill,HELIJET INTERNATIONAL INC,5911 Airport Rd S,Vancouver Int'l Airport,Richmond,BC,V7B 1B5, ,6042734688,6042735301, , , ,ACTAPGY
1369,200,1,ATTRACTIONS,Kristen Webb,HERITAGE PARK HISTORICAL VILLAGE,1900 Heritage Dr SW, ,Calgary,AB,T2V 2X3, ,4032591900,4032523528,heritage@heritagepark.org,http://www.heritagepark.ab.ca, , 
1371,250,1,CAR RENTALS,J. McCracken,HERTZ,5403 Eglinton Ave W, ,Toronto (Etobicoke),ON,M9C 5K6, ,4166209600,4166229370, ,http://www.hertz.com, ,ACTAPGY
1403,500,1,TOUR OPERATORS/WHOLESALES,Elissa Green,HILLCREST TOUR GROUP LTD,9688 Leslie St,Unit 10,Richmond Hill,ON,L4B 4C4, ,9058841970,9058843105, , , ,ACTAPGY
1406,350,1,HOTEL REPS & CHAINS IN CANADA,Tim Booth,HILTON INTERNATIONAL,5830 Campus Rd,Suite 200,Mississauga,ON,L4V 1G2, ,9056779934,9056726422,tim_j_booth@hilton.com, , ,ACTAPGY
1412,550,1,TRAVEL INSURANCE,Kim Clarke,HOLIDAIR INSURANCE SERVICES LTD.,3131 St. John's St, ,Port Moody,BC,V3H 2C8, ,6044696931,6044690235, , , ,ACTA
1416,100,1,AIRLINE CONSOLIDATORS,Leanda Townsend,THE HOLIDAY NETWORK,26 Wellington St E 5th Fl, ,Toronto,ON,M5E 1S2, ,4163645100,4163671836, ,http://www.holidaynetwork.ca, ,PGY
1416,100,2,AIRLINE CONSOLIDATORS,Marc Vezina,THE HOLIDAY NETWORK,2155 Guy St,Suite 1140,Montreal,PQ,H3H 2R9, ,5149357103,5149854492, ,http://www.holidaynetwork.ca,,ACTAPGY
1416,100,3,AIRLINE CONSOLIDATORS,Astrinos Kozoronis,THE HOLIDAY NETWORK,75 The Donway W,Suite 1101,Toronto,ON,M3C 2E9, ,4164299000,4164297159, ,http://www.holidaynetwork.ca,,PGY
1416,250,1,CAR RENTALS,Leanda Townsend,THE HOLIDAY NETWORK,26 Wellington St E 5th Fl, ,Toronto,ON,M5E 1S2, ,4163645100,4163671836, ,http://www.holidaynetwork.ca, ,PGY
1416,250,1,CAR RENTALS,Leanda Townsend,THE HOLIDAY NETWORK,26 Wellington St E 5th Fl, ,Toronto,ON,M5E 1S2, ,4163645100,4163671836, ,http://www.holidaynetwork.ca,,PGY
1416,251,1,CAR RENTALS, ,WOODS CAR RENTAL - BRITAIN, , , , , , ,8002688354,4163671749, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK,PGY
1416,252,1,CAR RENTALS, ,ALAMO RENT A CAR, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,253,1,CAR RENTALS, ,DOLLAR HAWAII, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,254,1,CAR RENTALS, ,AVIS RENT A CAR, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,255,1,CAR RENTALS, ,EUROPCAR, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,300,1,CRUISE LINES,Leanda Townsend,THE HOLIDAY NETWORK,26 Wellington St E 5th Fl, ,Toronto,ON,M5E 1S2, ,4163645100,4163671836, ,http://www.holidaynetwork.ca, ,PGY
1416,301,1,CRUISE LINES, ,ROYAL OLYMPIC CRUISES, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,302,1,CRUISE LINES, ,ROYAL OLYMPIC CRUISES, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,303,1,CRUISE LINES, ,KD RIVER CRUISES OF EUROPE, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,304,1,CRUISE LINES, ,DISNEY CRUISE LINE, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,305,1,CRUISE LINES, ,CRYSTAL CRUISES, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,306,1,CRUISE LINES, ,PRINCESS CRUISES, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,307,1,CRUISE LINES, ,SILVERSEA, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,308,1,CRUISE LINES, ,NORWEGIAN CRUISE LINES, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,309,1,CRUISE LINES, ,COSTA CRUISES, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,310,1,CRUISE LINES, ,SUN CRUISES, , , , , , ,,, ,http://www.holidaynetwork.ca,THE HOLIDAY NETWORK, 
1416,350,1,HOTEL REPS & CHAINS IN CANADA,Leanda Townsend,THE HOLIDAY NETWORK,26 Wellington St E 5th Fl, ,Toronto,ON,M5E 1S2, ,4163645100,4163671836, ,http://www.holidaynetwork.ca, ,PGY
1416,350,3,HOTEL REPS & CHAINS IN CANADA,Astrinos Kozoronis,THE HOLIDAY NETWORK,75 The Donway W,Suite 1101,Toronto,ON,M3C 2E9, ,4164299000,4164297159, ,http://www.holidaynetwork.ca,,PGY
1416,500,1,TOUR OPERATORS/WHOLESALES,Leanda Townsend,THE HOLIDAY NETWORK,26 Wellington St E 5th Fl, ,Toronto,ON,M5E 1S2, ,4163645100,4163671836, ,http://www.holidaynetwork.ca, ,PGY
1416,500,1,TOUR OPERATORS/WHOLESALES,Leanda Townsend,THE HOLIDAY NETWORK,26 Wellington St E 5th Fl, ,Toronto,ON,M5E 1S2, ,4163645100,4163671836, ,http://www.holidaynetwork.ca, ,PGY
1416,500,1,TOUR OPERATORS/WHOLESALES,Leanda Townsend,THE HOLIDAY NETWORK,26 Wellington St E 5th Fl, ,Toronto,ON,M5E 1S2, ,4163645100,4163671836, ,http://www.holidaynetwork.ca, ,PGY
1416,500,3,TOUR OPERATORS/WHOLESALES,Astrinos Kozoronis,THE HOLIDAY NETWORK,75 The Donway W,Suite 1101,Toronto,ON,M3C 2E9, ,4164299000,4164297159, ,http://www.holidaynetwork.ca,,PGY
1416,500,2,TOUR OPERATORS/WHOLESALES,Marc Vezina,THE HOLIDAY NETWORK,2155 Guy St,Suite 1140,Montreal,PQ,H3H 2R9, ,5149357103,5149358435, ,http://www.holidaynetwork.ca,,ACTAPGY
1425,300,1,CRUISE LINES,Erik Elvejord,HOLLAND AMERICA LINE WESTOURS INC,300 Elliott Ave W, ,Seattle,WA,98119,USA,8004260327,2062863229, , , ,ACTAPGY
1425,500,1,TOUR OPERATORS/WHOLESALES,Erik Elvejord,HOLLAND AMERICA LINE WESTOURS INC,300 Elliott Ave W, ,Seattle,WA,98119,USA,8004260327,2062863229, , , ,ACTAPGY
1425,501,1,TOUR OPERATORS/WHOLESALES, ,WESTOURS INC.,300 Elliott Ave W, ,Seattle,WA,98119,USA,8004260327,2064260329, , ,HOLLAND AMERICA LINE WESTOURS INC,ACTAPGY
1438,500,1,TOUR OPERATORS/WHOLESALES,Jim Kerr,HORIZON HOLIDAYS OF CANADA,160 John St, ,Toronto,ON,M5V 2X8, ,4165859922,4165859614, ,http://www.horizon-holidays.com, ,ACTAPGY
1439,500,1,TOUR OPERATORS/WHOLESALES,Ethel Doughty,HOSPITALITY TOURS,180 Bloor St W, ,Toronto,ON,M5S 2V6, ,4169683481,4169689053,hosptrs@pathcom.com, , ,PGY
